TestID,Scenario,SortMode,BiasFactor,BiasCap,VoxelSize,TileSize,AvgLength,Cohesion,TimeMs
1576,Lonely Tree,Centro,0.50,0.75,0.050,128,19.35,13.2857,0
1577,Lonely Tree,Centro,0.50,0.75,0.100,16,19.71,10.7347,2
1578,Lonely Tree,Centro,0.50,0.75,0.100,32,19.29,9.8966,0
1579,Lonely Tree,Centro,0.50,0.75,0.100,64,19.35,13.2857,0
1580,Lonely Tree,Centro,0.50,0.75,0.100,128,19.33,14.7500,0
1581,Lonely Tree,Centro,0.50,0.75,0.160,16,19.71,12.1724,1
1582,Lonely Tree,Centro,0.50,0.75,0.160,32,19.95,12.1250,0
1583,Lonely Tree,Centro,0.50,0.75,0.160,64,23.50,12.0000,0
1584,Lonely Tree,Centro,0.50,0.75,0.160,128,19.50,14.6250,0
1585,Lonely Tree,Centro,0.50,1.00,0.020,16,20.79,3.2419,372
1586,Lonely Tree,Centro,0.50,1.00,0.020,32,19.57,3.8052,48
1587,Lonely Tree,Centro,0.50,1.00,0.020,64,19.09,5.1667,16
1588,Lonely Tree,Centro,0.50,1.00,0.020,128,19.09,8.2683,1
1589,Lonely Tree,Centro,0.50,1.00,0.050,16,19.71,3.4323,36
1590,Lonely Tree,Centro,0.50,1.00,0.050,32,19.08,5.7303,5
1591,Lonely Tree,Centro,0.50,1.00,0.050,64,18.97,7.9143,1
1592,Lonely Tree,Centro,0.50,1.00,0.050,128,19.02,13.1429,0
1593,Lonely Tree,Centro,0.50,1.00,0.100,16,19.07,5.4362,5
1594,Lonely Tree,Centro,0.50,1.00,0.100,32,18.89,7.2973,1
1595,Lonely Tree,Centro,0.50,1.00,0.100,64,19.02,13.1429,0
1596,Lonely Tree,Centro,0.50,1.00,0.100,128,19.33,14.7500,0
1597,Lonely Tree,Centro,0.50,1.00,0.160,16,19.07,7.8837,4
1598,Lonely Tree,Centro,0.50,1.00,0.160,32,19.74,12.0000,0
1599,Lonely Tree,Centro,0.50,1.00,0.160,64,23.50,11.9091,0
1600,Lonely Tree,Centro,0.50,1.00,0.160,128,19.50,14.6250,0
1601,Lonely Tree,Centro,0.75,0.01,0.020,16,22.07,10.3879,76
1602,Lonely Tree,Centro,0.75,0.01,0.020,32,20.84,11.1770,16
1603,Lonely Tree,Centro,0.75,0.01,0.020,64,20.15,12.6471,4
1604,Lonely Tree,Centro,0.75,0.01,0.020,128,19.68,13.0741,1
1605,Lonely Tree,Centro,0.75,0.01,0.050,16,21.40,11.6163,11
1606,Lonely Tree,Centro,0.75,0.01,0.050,32,19.71,11.1489,7
1607,Lonely Tree,Centro,0.75,0.01,0.050,64,19.44,11.5600,1
1608,Lonely Tree,Centro,0.75,0.01,0.050,128,19.46,13.5714,0
1609,Lonely Tree,Centro,0.75,0.01,0.100,16,19.78,11.1915,2
1610,Lonely Tree,Centro,0.75,0.01,0.100,32,19.43,11.5600,0
1611,Lonely Tree,Centro,0.75,0.01,0.100,64,19.45,13.5714,0
1612,Lonely Tree,Centro,0.75,0.01,0.100,128,19.33,14.7500,0
1613,Lonely Tree,Centro,0.75,0.01,0.160,16,19.65,13.0741,1
1614,Lonely Tree,Centro,0.75,0.01,0.160,32,19.89,14.2857,0
1615,Lonely Tree,Centro,0.75,0.01,0.160,64,23.50,13.4000,0
1616,Lonely Tree,Centro,0.75,0.01,0.160,128,19.50,14.6250,0
1617,Lonely Tree,Centro,0.75,0.50,0.020,16,22.07,10.3879,81
1618,Lonely Tree,Centro,0.75,0.50,0.020,32,20.84,11.1770,15
1619,Lonely Tree,Centro,0.75,0.50,0.020,64,20.15,12.6471,13
1620,Lonely Tree,Centro,0.75,0.50,0.020,128,19.68,13.0741,1
1621,Lonely Tree,Centro,0.75,0.50,0.050,16,21.40,11.6163,17
1622,Lonely Tree,Centro,0.75,0.50,0.050,32,19.71,11.1489,2
1623,Lonely Tree,Centro,0.75,0.50,0.050,64,19.44,11.5600,0
1624,Lonely Tree,Centro,0.75,0.50,0.050,128,19.46,13.5714,0
1625,Lonely Tree,Centro,0.75,0.50,0.100,16,19.78,11.1915,2
1626,Lonely Tree,Centro,0.75,0.50,0.100,32,19.43,11.5600,1
1627,Lonely Tree,Centro,0.75,0.50,0.100,64,19.45,13.5714,0
1628,Lonely Tree,Centro,0.75,0.50,0.100,128,19.33,14.7500,3
1629,Lonely Tree,Centro,0.75,0.50,0.160,16,19.65,13.0741,1
1630,Lonely Tree,Centro,0.75,0.50,0.160,32,20.00,12.3750,0
1631,Lonely Tree,Centro,0.75,0.50,0.160,64,23.50,13.4000,0
1632,Lonely Tree,Centro,0.75,0.50,0.160,128,19.50,14.6250,0
1633,Lonely Tree,Centro,0.75,0.75,0.020,16,22.06,10.2992,98
1634,Lonely Tree,Centro,0.75,0.75,0.020,32,20.75,10.3884,21
1635,Lonely Tree,Centro,0.75,0.75,0.020,64,20.14,12.1698,11
1636,Lonely Tree,Centro,0.75,0.75,0.020,128,19.60,10.6970,1
1637,Lonely Tree,Centro,0.75,0.75,0.050,16,21.37,10.8152,22
1638,Lonely Tree,Centro,0.75,0.75,0.050,32,19.59,10.2745,3
1639,Lonely Tree,Centro,0.75,0.75,0.050,64,19.30,9.9310,1
1640,Lonely Tree,Centro,0.75,0.75,0.050,128,19.35,13.2857,0
1641,Lonely Tree,Centro,0.75,0.75,0.100,16,19.71,10.7347,2
1642,Lonely Tree,Centro,0.75,0.75,0.100,32,19.29,9.8966,0
1643,Lonely Tree,Centro,0.75,0.75,0.100,64,19.35,13.2857,0
1644,Lonely Tree,Centro,0.75,0.75,0.100,128,19.33,14.7500,0
1645,Lonely Tree,Centro,0.75,0.75,0.160,16,19.71,12.1724,1
1646,Lonely Tree,Centro,0.75,0.75,0.160,32,19.95,12.1250,0
1647,Lonely Tree,Centro,0.75,0.75,0.160,64,23.50,12.0000,0
1648,Lonely Tree,Centro,0.75,0.75,0.160,128,19.50,14.6250,0
1649,Lonely Tree,Centro,0.75,1.00,0.020,16,20.79,3.2419,387
1650,Lonely Tree,Centro,0.75,1.00,0.020,32,19.57,3.8052,48
1651,Lonely Tree,Centro,0.75,1.00,0.020,64,19.09,5.1667,13
1652,Lonely Tree,Centro,0.75,1.00,0.020,128,19.09,8.2683,1
1653,Lonely Tree,Centro,0.75,1.00,0.050,16,19.71,3.4323,36
1654,Lonely Tree,Centro,0.75,1.00,0.050,32,19.08,5.7303,5
1655,Lonely Tree,Centro,0.75,1.00,0.050,64,18.97,7.9143,1
1656,Lonely Tree,Centro,0.75,1.00,0.050,128,19.02,13.1429,0
1657,Lonely Tree,Centro,0.75,1.00,0.100,16,19.07,5.4362,4
1658,Lonely Tree,Centro,0.75,1.00,0.100,32,18.89,7.2973,1
1659,Lonely Tree,Centro,0.75,1.00,0.100,64,19.02,13.1429,0
1660,Lonely Tree,Centro,0.75,1.00,0.100,128,19.33,14.7500,0
1661,Lonely Tree,Centro,0.75,1.00,0.160,16,19.07,7.8837,1
1662,Lonely Tree,Centro,0.75,1.00,0.160,32,19.74,12.0000,0
1663,Lonely Tree,Centro,0.75,1.00,0.160,64,23.50,11.9091,0
1664,Lonely Tree,Centro,0.75,1.00,0.160,128,19.50,14.6250,0
1665,Lonely Tree,Centro,0.90,0.01,0.020,16,22.07,10.3879,78
1666,Lonely Tree,Centro,0.90,0.01,0.020,32,20.84,11.1770,16
1667,Lonely Tree,Centro,0.90,0.01,0.020,64,20.15,12.6471,4
1668,Lonely Tree,Centro,0.90,0.01,0.020,128,19.68,13.0741,1
1669,Lonely Tree,Centro,0.90,0.01,0.050,16,21.30,11.4368,11
1670,Lonely Tree,Centro,0.90,0.01,0.050,32,19.71,11.1489,2
1671,Lonely Tree,Centro,0.90,0.01,0.050,64,19.44,11.5600,1
1672,Lonely Tree,Centro,0.90,0.01,0.050,128,19.46,13.5714,0
1673,Lonely Tree,Centro,0.90,0.01,0.100,16,19.78,11.1915,2
1674,Lonely Tree,Centro,0.90,0.01,0.100,32,19.43,11.5600,4
1675,Lonely Tree,Centro,0.90,0.01,0.100,64,19.45,13.5714,0
1676,Lonely Tree,Centro,0.90,0.01,0.100,128,19.33,14.7500,0
1677,Lonely Tree,Centro,0.90,0.01,0.160,16,19.65,13.0741,1
1678,Lonely Tree,Centro,0.90,0.01,0.160,32,19.89,14.2857,0
1679,Lonely Tree,Centro,0.90,0.01,0.160,64,23.50,13.4000,0
1680,Lonely Tree,Centro,0.90,0.01,0.160,128,19.50,14.6250,0
1681,Lonely Tree,Centro,0.90,0.50,0.020,16,22.07,10.3879,78
1682,Lonely Tree,Centro,0.90,0.50,0.020,32,20.84,11.1770,16
1683,Lonely Tree,Centro,0.90,0.50,0.020,64,20.15,12.6471,4
1684,Lonely Tree,Centro,0.90,0.50,0.020,128,19.68,13.0741,4
1685,Lonely Tree,Centro,0.90,0.50,0.050,16,21.30,11.4368,11
1686,Lonely Tree,Centro,0.90,0.50,0.050,32,19.71,11.1489,3
1687,Lonely Tree,Centro,0.90,0.50,0.050,64,19.44,11.5600,0
1688,Lonely Tree,Centro,0.90,0.50,0.050,128,19.46,13.5714,0
1689,Lonely Tree,Centro,0.90,0.50,0.100,16,19.78,11.1915,2
1690,Lonely Tree,Centro,0.90,0.50,0.100,32,19.43,11.5600,0
1691,Lonely Tree,Centro,0.90,0.50,0.100,64,19.45,13.5714,0
1692,Lonely Tree,Centro,0.90,0.50,0.100,128,19.33,14.7500,0
1693,Lonely Tree,Centro,0.90,0.50,0.160,16,19.65,13.0741,1
1694,Lonely Tree,Centro,0.90,0.50,0.160,32,19.89,14.2857,0
1695,Lonely Tree,Centro,0.90,0.50,0.160,64,23.50,13.4000,0
1696,Lonely Tree,Centro,0.90,0.50,0.160,128,19.50,14.6250,0
1697,Lonely Tree,Centro,0.90,0.75,0.020,16,22.06,10.2992,101
1698,Lonely Tree,Centro,0.90,0.75,0.020,32,20.76,10.5630,32
1699,Lonely Tree,Centro,0.90,0.75,0.020,64,20.14,12.1698,4
1700,Lonely Tree,Centro,0.90,0.75,0.020,128,19.61,10.6970,1
1701,Lonely Tree,Centro,0.90,0.75,0.050,16,21.25,11.0111,17
1702,Lonely Tree,Centro,0.90,0.75,0.050,32,19.60,10.6939,3
1703,Lonely Tree,Centro,0.90,0.75,0.050,64,19.30,9.9310,1
1704,Lonely Tree,Centro,0.90,0.75,0.050,128,19.37,13.3571,0
1705,Lonely Tree,Centro,0.90,0.75,0.100,16,19.76,11.1915,7
1706,Lonely Tree,Centro,0.90,0.75,0.100,32,19.29,9.8966,1
1707,Lonely Tree,Centro,0.90,0.75,0.100,64,19.36,13.3571,0
1708,Lonely Tree,Centro,0.90,0.75,0.100,128,19.33,14.7500,0
1709,Lonely Tree,Centro,0.90,0.75,0.160,16,19.72,12.1724,1
1710,Lonely Tree,Centro,0.90,0.75,0.160,32,19.96,12.1875,0
1711,Lonely Tree,Centro,0.90,0.75,0.160,64,23.50,12.0000,0
1712,Lonely Tree,Centro,0.90,0.75,0.160,128,19.50,14.6250,0
1713,Lonely Tree,Centro,0.90,1.00,0.020,16,20.79,3.2419,383
1714,Lonely Tree,Centro,0.90,1.00,0.020,32,19.57,3.8052,50
1715,Lonely Tree,Centro,0.90,1.00,0.020,64,19.09,5.1667,8
1716,Lonely Tree,Centro,0.90,1.00,0.020,128,19.09,8.2683,1
1717,Lonely Tree,Centro,0.90,1.00,0.050,16,19.71,3.4323,36
1718,Lonely Tree,Centro,0.90,1.00,0.050,32,19.08,5.7303,5
1719,Lonely Tree,Centro,0.90,1.00,0.050,64,18.97,7.9143,1
1720,Lonely Tree,Centro,0.90,1.00,0.050,128,19.02,13.1429,0
1721,Lonely Tree,Centro,0.90,1.00,0.100,16,19.07,5.4362,4
1722,Lonely Tree,Centro,0.90,1.00,0.100,32,18.89,7.2973,1
1723,Lonely Tree,Centro,0.90,1.00,0.100,64,19.02,13.1429,0
1724,Lonely Tree,Centro,0.90,1.00,0.100,128,19.33,14.7500,0
1725,Lonely Tree,Centro,0.90,1.00,0.160,16,19.07,7.8837,2
1726,Lonely Tree,Centro,0.90,1.00,0.160,32,19.74,12.0000,0
1727,Lonely Tree,Centro,0.90,1.00,0.160,64,23.50,11.9091,0
1728,Lonely Tree,Centro,0.90,1.00,0.160,128,19.50,14.6250,0
1729,Lonely Tree,Centro,0.95,0.01,0.020,16,21.60,8.4893,128
1730,Lonely Tree,Centro,0.95,0.01,0.020,32,20.21,8.2081,20
1731,Lonely Tree,Centro,0.95,0.01,0.020,64,19.78,8.2987,4
1732,Lonely Tree,Centro,0.95,0.01,0.020,128,19.68,13.0741,1
1733,Lonely Tree,Centro,0.95,0.01,0.050,16,21.24,9.9300,16
1734,Lonely Tree,Centro,0.95,0.01,0.050,32,19.66,9.1930,2
1735,Lonely Tree,Centro,0.95,0.01,0.050,64,19.39,12.0417,1
1736,Lonely Tree,Centro,0.95,0.01,0.050,128,19.15,13.5000,0
1737,Lonely Tree,Centro,0.95,0.01,0.100,16,19.72,9.3571,2
1738,Lonely Tree,Centro,0.95,0.01,0.100,32,19.38,12.0417,0
1739,Lonely Tree,Centro,0.95,0.01,0.100,64,19.14,13.5000,0
1740,Lonely Tree,Centro,0.95,0.01,0.100,128,19.33,14.7500,0
1741,Lonely Tree,Centro,0.95,0.01,0.160,16,19.65,13.0741,1
1742,Lonely Tree,Centro,0.95,0.01,0.160,32,19.83,12.4375,0
1743,Lonely Tree,Centro,0.95,0.01,0.160,64,23.50,13.4000,0
1744,Lonely Tree,Centro,0.95,0.01,0.160,128,19.50,14.6250,0
1745,Lonely Tree,Centro,0.95,0.50,0.020,16,21.60,8.4893,129
1746,Lonely Tree,Centro,0.95,0.50,0.020,32,20.21,8.2081,25
1747,Lonely Tree,Centro,0.95,0.50,0.020,64,19.78,8.2987,4
1748,Lonely Tree,Centro,0.95,0.50,0.020,128,19.68,13.0741,1
1749,Lonely Tree,Centro,0.95,0.50,0.050,16,21.24,9.9300,15
1750,Lonely Tree,Centro,0.95,0.50,0.050,32,19.66,9.1930,3
1751,Lonely Tree,Centro,0.95,0.50,0.050,64,19.39,12.0417,1
1752,Lonely Tree,Centro,0.95,0.50,0.050,128,19.15,13.5000,0
1753,Lonely Tree,Centro,0.95,0.50,0.100,16,19.72,9.3571,2
1754,Lonely Tree,Centro,0.95,0.50,0.100,32,19.38,12.0417,0
1755,Lonely Tree,Centro,0.95,0.50,0.100,64,19.14,13.5000,0
1756,Lonely Tree,Centro,0.95,0.50,0.100,128,19.33,14.7500,0
1757,Lonely Tree,Centro,0.95,0.50,0.160,16,19.65,13.0741,1
1758,Lonely Tree,Centro,0.95,0.50,0.160,32,19.83,12.4375,0
1759,Lonely Tree,Centro,0.95,0.50,0.160,64,23.50,13.4000,0
1760,Lonely Tree,Centro,0.95,0.50,0.160,128,19.50,14.6250,0
1761,Lonely Tree,Centro,0.95,0.75,0.020,16,21.60,8.4893,131
1762,Lonely Tree,Centro,0.95,0.75,0.020,32,20.22,8.2081,25
1763,Lonely Tree,Centro,0.95,0.75,0.020,64,19.78,8.2987,4
1764,Lonely Tree,Centro,0.95,0.75,0.020,128,19.68,13.0741,1
1765,Lonely Tree,Centro,0.95,0.75,0.050,16,21.27,9.9300,19
1766,Lonely Tree,Centro,0.95,0.75,0.050,32,19.62,9.1930,3
1767,Lonely Tree,Centro,0.95,0.75,0.050,64,19.39,12.0417,1
1768,Lonely Tree,Centro,0.95,0.75,0.050,128,19.15,13.5000,0
1769,Lonely Tree,Centro,0.95,0.75,0.100,16,19.72,9.3571,2
1770,Lonely Tree,Centro,0.95,0.75,0.100,32,19.38,12.0417,0
1771,Lonely Tree,Centro,0.95,0.75,0.100,64,19.14,13.5000,0
1772,Lonely Tree,Centro,0.95,0.75,0.100,128,19.33,14.7500,0
1773,Lonely Tree,Centro,0.95,0.75,0.160,16,19.65,13.0741,1
1774,Lonely Tree,Centro,0.95,0.75,0.160,32,19.80,12.3750,0
1775,Lonely Tree,Centro,0.95,0.75,0.160,64,23.50,13.4000,0
1776,Lonely Tree,Centro,0.95,0.75,0.160,128,19.50,14.6250,0
1777,Lonely Tree,Centro,0.95,1.00,0.020,16,20.79,3.2419,380
1778,Lonely Tree,Centro,0.95,1.00,0.020,32,19.57,3.8052,53
1779,Lonely Tree,Centro,0.95,1.00,0.020,64,19.09,5.1667,8
1780,Lonely Tree,Centro,0.95,1.00,0.020,128,19.09,8.2683,1
1781,Lonely Tree,Centro,0.95,1.00,0.050,16,19.71,3.4323,30
1782,Lonely Tree,Centro,0.95,1.00,0.050,32,19.08,5.7303,5
1783,Lonely Tree,Centro,0.95,1.00,0.050,64,18.97,7.9143,1
1784,Lonely Tree,Centro,0.95,1.00,0.050,128,19.02,13.1429,0
1785,Lonely Tree,Centro,0.95,1.00,0.100,16,19.07,5.4362,5
1786,Lonely Tree,Centro,0.95,1.00,0.100,32,18.89,7.2973,1
1787,Lonely Tree,Centro,0.95,1.00,0.100,64,19.02,13.1429,0
1788,Lonely Tree,Centro,0.95,1.00,0.100,128,19.33,14.7500,0
1789,Lonely Tree,Centro,0.95,1.00,0.160,16,19.07,7.8837,1
1790,Lonely Tree,Centro,0.95,1.00,0.160,32,19.74,12.0000,0
1791,Lonely Tree,Centro,0.95,1.00,0.160,64,23.50,11.9091,0
1792,Lonely Tree,Centro,0.95,1.00,0.160,128,19.50,14.6250,0
1793,Chinese Wall,Centro,0.50,0.01,0.020,16,26.67,11.9269,67
1794,Chinese Wall,Centro,0.50,0.01,0.020,32,26.73,12.8072,20
1795,Chinese Wall,Centro,0.50,0.01,0.020,64,26.15,14.0714,4
1796,Chinese Wall,Centro,0.50,0.01,0.020,128,26.01,14.8209,2
1797,Chinese Wall,Centro,0.50,0.01,0.050,16,26.46,12.8626,10
1798,Chinese Wall,Centro,0.50,0.01,0.050,32,25.89,13.8415,3
1799,Chinese Wall,Centro,0.50,0.01,0.050,64,26.12,14.5574,1
1800,Chinese Wall,Centro,0.50,0.01,0.050,128,26.13,16.0417,4
1801,Chinese Wall,Centro,0.50,0.01,0.100,16,25.88,14.0988,3
1802,Chinese Wall,Centro,0.50,0.01,0.100,32,26.11,14.7213,1
1803,Chinese Wall,Centro,0.50,0.01,0.100,64,26.12,16.0417,1
1804,Chinese Wall,Centro,0.50,0.01,0.100,128,27.39,17.1463,0
1805,Chinese Wall,Centro,0.50,0.01,0.160,16,25.97,14.8209,1
1806,Chinese Wall,Centro,0.50,0.01,0.160,32,25.92,16.4808,1
1807,Chinese Wall,Centro,0.50,0.01,0.160,64,25.81,17.2046,3
1808,Chinese Wall,Centro,0.50,0.01,0.160,128,26.48,16.7949,0
1809,Chinese Wall,Centro,0.50,0.50,0.020,16,26.67,11.8449,74
1810,Chinese Wall,Centro,0.50,0.50,0.020,32,26.57,12.5714,16
1811,Chinese Wall,Centro,0.50,0.50,0.020,64,26.15,14.0714,20
1812,Chinese Wall,Centro,0.50,0.50,0.020,128,26.01,14.8209,2
1813,Chinese Wall,Centro,0.50,0.50,0.050,16,26.47,12.9615,15
1814,Chinese Wall,Centro,0.50,0.50,0.050,32,25.89,13.8415,4
1815,Chinese Wall,Centro,0.50,0.50,0.050,64,26.12,14.5574,1
1816,Chinese Wall,Centro,0.50,0.50,0.050,128,26.13,16.0417,1
1817,Chinese Wall,Centro,0.50,0.50,0.100,16,25.88,13.7590,3
1818,Chinese Wall,Centro,0.50,0.50,0.100,32,26.11,14.7213,1
1819,Chinese Wall,Centro,0.50,0.50,0.100,64,26.12,16.0417,1
1820,Chinese Wall,Centro,0.50,0.50,0.100,128,27.39,17.1463,1
1821,Chinese Wall,Centro,0.50,0.50,0.160,16,25.97,14.8209,1
1822,Chinese Wall,Centro,0.50,0.50,0.160,32,25.92,16.4808,1
1823,Chinese Wall,Centro,0.50,0.50,0.160,64,25.81,17.2046,1
1824,Chinese Wall,Centro,0.50,0.50,0.160,128,26.48,16.7949,1
1825,Chinese Wall,Centro,0.50,0.75,0.020,16,26.66,11.6019,63
1826,Chinese Wall,Centro,0.50,0.75,0.020,32,26.48,12.4260,16
1827,Chinese Wall,Centro,0.50,0.75,0.020,64,26.35,13.8100,8
1828,Chinese Wall,Centro,0.50,0.75,0.020,128,25.96,14.7911,2
1829,Chinese Wall,Centro,0.50,0.75,0.050,16,26.44,12.5597,10
1830,Chinese Wall,Centro,0.50,0.75,0.050,32,25.89,13.8415,3
1831,Chinese Wall,Centro,0.50,0.75,0.050,64,26.06,14.5574,5
1832,Chinese Wall,Centro,0.50,0.75,0.050,128,25.92,15.6735,1
1833,Chinese Wall,Centro,0.50,0.75,0.100,16,25.85,13.7590,3
1834,Chinese Wall,Centro,0.50,0.75,0.100,32,26.05,14.7049,1
1835,Chinese Wall,Centro,0.50,0.75,0.100,64,25.90,15.6735,1
1836,Chinese Wall,Centro,0.50,0.75,0.100,128,27.25,16.2558,1
1837,Chinese Wall,Centro,0.50,0.75,0.160,16,25.92,14.7911,1
1838,Chinese Wall,Centro,0.50,0.75,0.160,32,25.79,16.3269,1
1839,Chinese Wall,Centro,0.50,0.75,0.160,64,25.59,16.2826,1
1840,Chinese Wall,Centro,0.50,0.75,0.160,128,26.48,16.7949,4
1841,Chinese Wall,Centro,0.50,1.00,0.020,16,26.25,6.4428,360
1842,Chinese Wall,Centro,0.50,1.00,0.020,32,25.88,6.6149,45
1843,Chinese Wall,Centro,0.50,1.00,0.020,64,26.03,12.5413,9
1844,Chinese Wall,Centro,0.50,1.00,0.020,128,25.80,14.5294,2
1845,Chinese Wall,Centro,0.50,1.00,0.050,16,26.35,10.6774,28
1846,Chinese Wall,Centro,0.50,1.00,0.050,32,25.80,13.6145,11
1847,Chinese Wall,Centro,0.50,1.00,0.050,64,25.69,8.4808,1
1848,Chinese Wall,Centro,0.50,1.00,0.050,128,25.86,15.6531,1
1849,Chinese Wall,Centro,0.50,1.00,0.100,16,25.82,13.5476,5
1850,Chinese Wall,Centro,0.50,1.00,0.100,32,25.68,8.4762,2
1851,Chinese Wall,Centro,0.50,1.00,0.100,64,25.85,15.6531,1
1852,Chinese Wall,Centro,0.50,1.00,0.100,128,27.15,16.2093,1
1853,Chinese Wall,Centro,0.50,1.00,0.160,16,25.77,14.5294,5
1854,Chinese Wall,Centro,0.50,1.00,0.160,32,25.62,16.2500,1
1855,Chinese Wall,Centro,0.50,1.00,0.160,64,26.00,13.6731,1
1856,Chinese Wall,Centro,0.50,1.00,0.160,128,26.48,16.7949,0
1857,Chinese Wall,Centro,0.75,0.01,0.020,16,26.67,11.9269,68
1858,Chinese Wall,Centro,0.75,0.01,0.020,32,26.73,12.8072,15
1859,Chinese Wall,Centro,0.75,0.01,0.020,64,26.15,14.0714,4
1860,Chinese Wall,Centro,0.75,0.01,0.020,128,26.01,14.8209,8
1861,Chinese Wall,Centro,0.75,0.01,0.050,16,26.46,12.8626,9
1862,Chinese Wall,Centro,0.75,0.01,0.050,32,25.89,13.8415,3
1863,Chinese Wall,Centro,0.75,0.01,0.050,64,26.12,14.5574,1
1864,Chinese Wall,Centro,0.75,0.01,0.050,128,26.13,16.0417,1
1865,Chinese Wall,Centro,0.75,0.01,0.100,16,25.88,14.0988,3
1866,Chinese Wall,Centro,0.75,0.01,0.100,32,26.11,14.7213,4
1867,Chinese Wall,Centro,0.75,0.01,0.100,64,26.12,16.0417,1
1868,Chinese Wall,Centro,0.75,0.01,0.100,128,27.39,17.1463,0
1869,Chinese Wall,Centro,0.75,0.01,0.160,16,25.97,14.8209,2
1870,Chinese Wall,Centro,0.75,0.01,0.160,32,25.92,16.4808,1
1871,Chinese Wall,Centro,0.75,0.01,0.160,64,25.81,17.2046,1
1872,Chinese Wall,Centro,0.75,0.01,0.160,128,26.48,16.7949,0
1873,Chinese Wall,Centro,0.75,0.50,0.020,16,26.67,11.8449,71
1874,Chinese Wall,Centro,0.75,0.50,0.020,32,26.57,12.5714,28
1875,Chinese Wall,Centro,0.75,0.50,0.020,64,26.15,14.0714,4
1876,Chinese Wall,Centro,0.75,0.50,0.020,128,26.01,14.8209,2
1877,Chinese Wall,Centro,0.75,0.50,0.050,16,26.47,12.9615,10
1878,Chinese Wall,Centro,0.75,0.50,0.050,32,25.89,13.8415,3
1879,Chinese Wall,Centro,0.75,0.50,0.050,64,26.12,14.5574,1
1880,Chinese Wall,Centro,0.75,0.50,0.050,128,26.13,16.0417,4
1881,Chinese Wall,Centro,0.75,0.50,0.100,16,25.88,13.7590,3
1882,Chinese Wall,Centro,0.75,0.50,0.100,32,26.11,14.7213,1
1883,Chinese Wall,Centro,0.75,0.50,0.100,64,26.12,16.0417,1
1884,Chinese Wall,Centro,0.75,0.50,0.100,128,27.39,17.1463,1
1885,Chinese Wall,Centro,0.75,0.50,0.160,16,25.97,14.8209,1
1886,Chinese Wall,Centro,0.75,0.50,0.160,32,25.92,16.4808,1
1887,Chinese Wall,Centro,0.75,0.50,0.160,64,25.81,17.2046,1
1888,Chinese Wall,Centro,0.75,0.50,0.160,128,26.48,16.7949,1
1889,Chinese Wall,Centro,0.75,0.75,0.020,16,26.66,11.6019,78
1890,Chinese Wall,Centro,0.75,0.75,0.020,32,26.48,12.4260,16
1891,Chinese Wall,Centro,0.75,0.75,0.020,64,26.35,13.8100,4
1892,Chinese Wall,Centro,0.75,0.75,0.020,128,25.96,14.7911,2
1893,Chinese Wall,Centro,0.75,0.75,0.050,16,26.44,12.5597,10
1894,Chinese Wall,Centro,0.75,0.75,0.050,32,25.89,13.8415,3
1895,Chinese Wall,Centro,0.75,0.75,0.050,64,26.06,14.5574,1
1896,Chinese Wall,Centro,0.75,0.75,0.050,128,25.92,15.6735,1
1897,Chinese Wall,Centro,0.75,0.75,0.100,16,25.85,13.7590,5
1898,Chinese Wall,Centro,0.75,0.75,0.100,32,26.05,14.7049,1
1899,Chinese Wall,Centro,0.75,0.75,0.100,64,25.90,15.6735,1
1900,Chinese Wall,Centro,0.75,0.75,0.100,128,27.25,16.2558,1
1901,Chinese Wall,Centro,0.75,0.75,0.160,16,25.92,14.7911,1
1902,Chinese Wall,Centro,0.75,0.75,0.160,32,25.79,16.3269,1
1903,Chinese Wall,Centro,0.75,0.75,0.160,64,25.59,16.2826,1
1904,Chinese Wall,Centro,0.75,0.75,0.160,128,26.48,16.7949,0
1905,Chinese Wall,Centro,0.75,1.00,0.020,16,26.25,6.4428,368
1906,Chinese Wall,Centro,0.75,1.00,0.020,32,25.88,6.6149,43
1907,Chinese Wall,Centro,0.75,1.00,0.020,64,26.03,12.5413,16
1908,Chinese Wall,Centro,0.75,1.00,0.020,128,25.80,14.5294,2
1909,Chinese Wall,Centro,0.75,1.00,0.050,16,26.35,10.6774,31
1910,Chinese Wall,Centro,0.75,1.00,0.050,32,25.80,13.6145,5
1911,Chinese Wall,Centro,0.75,1.00,0.050,64,25.69,8.4808,1
1912,Chinese Wall,Centro,0.75,1.00,0.050,128,25.86,15.6531,1
1913,Chinese Wall,Centro,0.75,1.00,0.100,16,25.82,13.5476,5
1914,Chinese Wall,Centro,0.75,1.00,0.100,32,25.68,8.4762,5
1915,Chinese Wall,Centro,0.75,1.00,0.100,64,25.85,15.6531,1
1916,Chinese Wall,Centro,0.75,1.00,0.100,128,27.15,16.2093,1
1917,Chinese Wall,Centro,0.75,1.00,0.160,16,25.77,14.5294,2
1918,Chinese Wall,Centro,0.75,1.00,0.160,32,25.62,16.2500,1
1919,Chinese Wall,Centro,0.75,1.00,0.160,64,26.00,13.6731,1
1920,Chinese Wall,Centro,0.75,1.00,0.160,128,26.48,16.7949,0
1921,Chinese Wall,Centro,0.90,0.01,0.020,16,26.67,11.9269,72
1922,Chinese Wall,Centro,0.90,0.01,0.020,32,26.73,12.8072,18
1923,Chinese Wall,Centro,0.90,0.01,0.020,64,26.15,14.0714,4
